2017.03.09,04:00,1.05426,1.05427,1.05385,1.05393,1079
2017.03.09,04:15,1.05394,1.05423,1.05381,1.05420,805
2017.03.09,04:30,1.05419,1.05425,1.05378,1.05393,993
2017.03.09,04:45,1.05392,1.05401,1.05374,1.05378,681
2017.03.09,05:00,1.05380,1.05390,1.05365,1.05373,727
2017.03.09,05:15,1.05374,1.05381,1.05360,1.05363,578
2017.03.09,05:30,1.05363,1.05364,1.05308,1.05309,1046
2017.03.09,05:45,1.05311,1.05328,1.05301,1.05304,826
2017.03.09,06:00,1.05307,1.05330,1.05289,1.05305,1221
2017.03.09,06:15,1.05306,1.05316,1.05289,1.05304,741
2017.03.09,06:30,1.05305,1.05320,1.05294,1.05302,538
2017.03.09,06:45,1.05301,1.05313,1.05292,1.05312,519
2017.03.09,07:00,1.05313,1.05313,1.05290,1.05298,586
2017.03.09,07:15,1.05299,1.05301,1.05284,1.05285,386
2017.03.09,07:30,1.05286,1.05319,1.05281,1.05311,535
2017.03.09,07:45,1.05312,1.05328,1.05307,1.05325,669
2017.03.09,08:00,1.05324,1.05341,1.05314,1.05317,894
2017.03.09,08:15,1.05318,1.05339,1.05310,1.05336,994
2017.03.09,08:30,1.05335,1.05369,1.05331,1.05368,710
2017.03.09,08:45,1.05369,1.05438,1.05358,1.05369,1244
2017.03.09,09:00,1.05369,1.05433,1.05350,1.05411,1692
2017.03.09,09:15,1.05410,1.05415,1.05264,1.05270,1514
2017.03.09,09:30,1.05269,1.05367,1.05252,1.05342,1543
2017.03.09,09:45,1.05341,1.05364,1.05315,1.05348,1375
2017.03.09,10:00,1.05347,1.05518,1.05330,1.05479,1908
2017.03.09,10:15,1.05478,1.05518,1.05435,1.05493,1670
2017.03.09,10:30,1.05491,1.05506,1.05461,1.05485,1303
2017.03.09,10:45,1.05485,1.05629,1.05454,1.05568,1667
2017.03.09,11:00,1.05569,1.05614,1.05510,1.05598,1740
2017.03.09,11:15,1.05600,1.05600,1.05478,1.05551,1441
2017.03.09,11:30,1.05552,1.05698,1.05523,1.05632,1952
2017.03.09,11:45,1.05634,1.05647,1.05584,1.05589,1078
2017.03.09,12:00,1.05588,1.05621,1.05550,1.05603,1491
2017.03.09,12:15,1.05604,1.05639,1.05586,1.05608,1274
2017.03.09,12:30,1.05608,1.05643,1.05580,1.05613,1269
2017.03.09,12:45,1.05613,1.05613,1.05562,1.05576,1116
2017.03.09,13:00,1.05579,1.05634,1.05567,1.05586,1290
2017.03.09,13:15,1.05586,1.05637,1.05567,1.05570,1197
2017.03.09,13:30,1.05570,1.05582,1.05531,1.05578,1063
2017.03.09,13:45,1.05577,1.05655,1.05563,1.05612,1253
2017.03.09,14:00,1.05614,1.05662,1.05596,1.05629,1098
2017.03.09,14:15,1.05628,1.05656,1.05589,1.05590,1076
2017.03.09,14:30,1.05589,1.05653,1.05584,1.05625,1185
2017.03.09,14:45,1.05619,1.05627,1.05456,1.05579,2851
2017.03.09,15:00,1.05584,1.05589,1.05474,1.05511,2082
2017.03.09,15:15,1.05506,1.05587,1.05494,1.05562,1712
2017.03.09,15:30,1.05562,1.05768,1.05433,1.05496,3719
2017.03.09,15:45,1.05495,1.05931,1.05425,1.05845,4076
2017.03.09,16:00,1.05846,1.06154,1.05798,1.06117,3866
2017.03.09,16:15,1.06118,1.06154,1.05933,1.05938,2989
2017.03.09,16:30,1.05940,1.05962,1.05852,1.05925,3051
2017.03.09,16:45,1.05923,1.05998,1.05871,1.05937,2295
2017.03.09,17:00,1.05936,1.05941,1.05800,1.05819,2286
2017.03.09,17:15,1.05819,1.05887,1.05764,1.05765,2195
2017.03.09,17:30,1.05765,1.05897,1.05763,1.05870,2290
2017.03.09,17:45,1.05869,1.05876,1.05788,1.05810,1845
2017.03.09,18:00,1.05811,1.05825,1.05666,1.05703,2138
2017.03.09,18:15,1.05703,1.05784,1.05675,1.05761,2457
2017.03.09,18:30,1.05762,1.05815,1.05748,1.05779,1461
2017.03.09,18:45,1.05781,1.05861,1.05774,1.05853,1002
2017.03.09,19:00,1.05852,1.05854,1.05801,1.05842,980
2017.03.09,19:15,1.05842,1.05850,1.05793,1.05839,818
2017.03.09,19:30,1.05841,1.05844,1.05802,1.05831,833
2017.03.09,19:45,1.05833,1.05879,1.05791,1.05800,1075
2017.03.09,20:00,1.05800,1.05871,1.05783,1.05871,1281
2017.03.09,20:15,1.05870,1.05903,1.05866,1.05871,1274
2017.03.09,20:30,1.05872,1.05947,1.05871,1.05930,1146
2017.03.09,20:45,1.05931,1.05969,1.05891,1.05909,1144
2017.03.09,21:00,1.05910,1.05918,1.05855,1.05879,1186
2017.03.09,21:15,1.05877,1.05948,1.05874,1.05878,1207
2017.03.09,21:30,1.05879,1.05897,1.05858,1.05873,829
2017.03.09,21:45,1.05872,1.05947,1.05837,1.05921,1095
2017.03.09,22:00,1.05920,1.05955,1.05876,1.05892,1142
2017.03.09,22:15,1.05892,1.05914,1.05886,1.05899,902
2017.03.09,22:30,1.05898,1.05901,1.05852,1.05868,685
2017.03.09,22:45,1.05867,1.05874,1.05822,1.05823,873
2017.03.09,23:00,1.05822,1.05853,1.05800,1.05812,477
2017.03.09,23:15,1.05813,1.05814,1.05727,1.05731,584
2017.03.09,23:30,1.05731,1.05802,1.05730,1.05782,640
2017.03.09,23:45,1.05780,1.05782,1.05742,1.05770,840
2017.03.10,00:00,1.05757,1.05784,1.05757,1.05784,158
2017.03.10,00:15,1.05784,1.05823,1.05759,1.05768,554
2017.03.10,00:30,1.05768,1.05778,1.05752,1.05753,302
2017.03.10,00:45,1.05753,1.05783,1.05733,1.05750,635
2017.03.10,01:00,1.05751,1.05768,1.05725,1.05764,700
2017.03.10,01:15,1.05762,1.05785,1.05745,1.05759,508
2017.03.10,01:30,1.05760,1.05767,1.05741,1.05764,321
2017.03.10,01:45,1.05765,1.05795,1.05738,1.05795,460
2017.03.10,02:00,1.05795,1.05875,1.05781,1.05870,1046
2017.03.10,02:15,1.05870,1.05919,1.05848,1.05867,903
2017.03.10,02:30,1.05868,1.05925,1.05864,1.05917,894
2017.03.10,02:45,1.05917,1.05920,1.05868,1.05882,922
2017.03.10,03:00,1.05882,1.05886,1.05839,1.05844,846
2017.03.10,03:15,1.05843,1.05890,1.05840,1.05876,683
2017.03.10,03:30,1.05877,1.05889,1.05856,1.05867,775
2017.03.10,03:45,1.05871,1.05891,1.05869,1.05876,470
2017.03.10,04:00,1.05875,1.05892,1.05874,1.05888,496
2017.03.10,04:15,1.05888,1.05917,1.05887,1.05909,623
2017.03.10,04:30,1.05910,1.05945,1.05892,1.05945,543
2017.03.10,04:45,1.05944,1.05959,1.05915,1.05940,632
2017.03.10,05:00,1.05941,1.05952,1.05928,1.05950,615
2017.03.10,05:15,1.05950,1.05981,1.05941,1.05980,524
2017.03.10,05:30,1.05980,1.06007,1.05956,1.05977,781
2017.03.10,05:45,1.05977,1.05977,1.05946,1.05954,451
2017.03.10,06:00,1.05954,1.05954,1.05933,1.05950,357
2017.03.10,06:15,1.05949,1.05981,1.05946,1.05974,494
2017.03.10,06:30,1.05973,1.05974,1.05943,1.05952,501
2017.03.10,06:45,1.05951,1.05975,1.05933,1.05972,802
2017.03.10,07:00,1.05974,1.06027,1.05971,1.05976,692
2017.03.10,07:15,1.05977,1.06026,1.05973,1.06026,555
2017.03.10,07:30,1.06026,1.06027,1.05986,1.05989,645
2017.03.10,07:45,1.05989,1.06000,1.05953,1.05982,683
2017.03.10,08:00,1.05983,1.06022,1.05967,1.06007,823
2017.03.10,08:15,1.06007,1.06008,1.05950,1.05978,859
2017.03.10,08:30,1.05979,1.05980,1.05925,1.05932,638
2017.03.10,08:45,1.05931,1.05956,1.05901,1.05905,581
2017.03.10,09:00,1.05905,1.05951,1.05882,1.05932,976
2017.03.10,09:15,1.05935,1.05965,1.05922,1.05933,849
2017.03.10,09:30,1.05934,1.05957,1.05898,1.05905,928
2017.03.10,09:45,1.05904,1.05986,1.05903,1.05942,897
2017.03.10,10:00,1.05942,1.06042,1.05926,1.05987,1362
2017.03.10,10:15,1.05988,1.06159,1.05987,1.06149,1561
2017.03.10,10:30,1.06146,1.06186,1.06073,1.06168,1513
2017.03.10,10:45,1.06168,1.06183,1.06107,1.06107,1279
2017.03.10,11:00,1.06107,1.06152,1.06095,1.06131,1078
2017.03.10,11:15,1.06132,1.06146,1.06067,1.06139,1264
2017.03.10,11:30,1.06138,1.06196,1.06099,1.06168,1373
2017.03.10,11:45,1.06169,1.06180,1.06129,1.06136,1092
2017.03.10,12:00,1.06135,1.06153,1.06096,1.06114,1007
2017.03.10,12:15,1.06118,1.06166,1.06105,1.06161,980
2017.03.10,12:30,1.06161,1.06167,1.06100,1.06111,1082
2017.03.10,12:45,1.06110,1.06138,1.06091,1.06103,1026
2017.03.10,13:00,1.06104,1.06120,1.06063,1.06082,1092
2017.03.10,13:15,1.06082,1.06114,1.06070,1.06080,848
2017.03.10,13:30,1.06075,1.06085,1.06042,1.06084,955
2017.03.10,13:45,1.06085,1.06121,1.06050,1.06073,1189
2017.03.10,14:00,1.06072,1.06125,1.06049,1.06103,880
2017.03.10,14:15,1.06102,1.06152,1.06096,1.06113,1145
2017.03.10,14:30,1.06116,1.06131,1.06052,1.06070,970
2017.03.10,14:45,1.06069,1.06086,1.06022,1.06031,1179
2017.03.10,15:00,1.06030,1.06070,1.06011,1.06066,1385
2017.03.10,15:15,1.06068,1.06079,1.06001,1.06012,2231
2017.03.10,15:30,1.06001,1.06367,1.05971,1.06328,4528
2017.03.10,15:45,1.06327,1.06469,1.06293,1.06463,3028
2017.03.10,16:00,1.06462,1.06518,1.06402,1.06405,2891
2017.03.10,16:15,1.06404,1.06419,1.06308,1.06325,1889
2017.03.10,16:30,1.06325,1.06325,1.06212,1.06257,2250
2017.03.10,16:45,1.06257,1.06397,1.06201,1.06345,2445
2017.03.10,17:00,1.06342,1.06387,1.06207,1.06289,2859
2017.03.10,17:15,1.06287,1.06362,1.06269,1.06314,2220
2017.03.10,17:30,1.06315,1.06665,1.06281,1.06481,2959
2017.03.10,17:45,1.06481,1.06706,1.06467,1.06573,3592
2017.03.10,18:00,1.06568,1.06592,1.06487,1.06582,2698
2017.03.10,18:15,1.06581,1.06705,1.06575,1.06647,2554
2017.03.10,18:30,1.06647,1.06728,1.06619,1.06678,1817
2017.03.10,18:45,1.06676,1.06768,1.06651,1.06667,2141
2017.03.10,19:00,1.06666,1.06678,1.06641,1.06672,1103
2017.03.10,19:15,1.06672,1.06702,1.06641,1.06702,1376
2017.03.10,19:30,1.06700,1.06768,1.06663,1.06767,1368
2017.03.10,19:45,1.06768,1.06777,1.06656,1.06690,1978
2017.03.10,20:00,1.06692,1.06762,1.06686,1.06753,1657
2017.03.10,20:15,1.06755,1.06772,1.06715,1.06755,1185
2017.03.10,20:30,1.06755,1.06818,1.06754,1.06788,1015
2017.03.10,20:45,1.06789,1.06868,1.06759,1.06805,1335
2017.03.10,21:00,1.06805,1.06834,1.06797,1.06803,1143
2017.03.10,21:15,1.06804,1.06834,1.06799,1.06833,905
2017.03.10,21:30,1.06834,1.06907,1.06832,1.06898,1144
2017.03.10,21:45,1.06899,1.06928,1.06867,1.06914,1193
2017.03.10,22:00,1.06914,1.06991,1.06909,1.06952,1305
2017.03.10,22:15,1.06953,1.06992,1.06947,1.06981,966
2017.03.10,22:30,1.06983,1.06991,1.06942,1.06942,673
2017.03.10,22:45,1.06941,1.06954,1.06865,1.06867,1052
2017.03.10,23:00,1.06868,1.06895,1.06855,1.06889,669
2017.03.10,23:15,1.06887,1.06896,1.06803,1.06819,699
2017.03.10,23:30,1.06816,1.06824,1.06716,1.06724,1022
2017.03.10,23:45,1.06721,1.06754,1.06692,1.06710,925
2017.03.13,00:00,1.06755,1.06842,1.06755,1.06840,144
2017.03.13,00:15,1.06840,1.06845,1.06817,1.06843,183
2017.03.13,00:30,1.06843,1.06871,1.06838,1.06839,201
2017.03.13,00:45,1.06842,1.06876,1.06842,1.06853,339
2017.03.13,01:00,1.06854,1.06872,1.06828,1.06858,675
2017.03.13,01:15,1.06857,1.06863,1.06823,1.06827,277
2017.03.13,01:30,1.06827,1.06840,1.06789,1.06797,309
2017.03.13,01:45,1.06796,1.06799,1.06788,1.06794,262
2017.03.13,02:00,1.06792,1.06825,1.06787,1.06818,442
2017.03.13,02:15,1.06815,1.06830,1.06814,1.06830,225
2017.03.13,02:30,1.06829,1.06909,1.06828,1.06863,550
2017.03.13,02:45,1.06864,1.06925,1.06848,1.06897,516
2017.03.13,03:00,1.06896,1.06921,1.06856,1.06904,1023
2017.03.13,03:15,1.06904,1.06924,1.06887,1.06898,903
2017.03.13,03:30,1.06899,1.06918,1.06872,1.06888,722
2017.03.13,03:45,1.06887,1.06889,1.06822,1.06822,954
2017.03.13,04:00,1.06823,1.06845,1.06805,1.06840,936
2017.03.13,04:15,1.06838,1.06856,1.06816,1.06833,808
2017.03.13,04:30,1.06833,1.06873,1.06826,1.06859,831
2017.03.13,04:45,1.06861,1.06864,1.06825,1.06850,1043
2017.03.13,05:00,1.06851,1.06898,1.06834,1.06891,957
2017.03.13,05:15,1.06890,1.06922,1.06886,1.06917,638
2017.03.13,05:30,1.06920,1.06952,1.06916,1.06927,603
2017.03.13,05:45,1.06928,1.06964,1.06914,1.06946,729
2017.03.13,06:00,1.06945,1.06995,1.06943,1.06991,679
2017.03.13,06:15,1.06990,1.07009,1.06960,1.06960,763
2017.03.13,06:30,1.06961,1.06990,1.06956,1.06982,639
2017.03.13,06:45,1.06983,1.07004,1.06967,1.06971,607
2017.03.13,07:00,1.06972,1.07006,1.06969,1.07001,646
2017.03.13,07:15,1.07002,1.07004,1.06988,1.06989,587
2017.03.13,07:30,1.06990,1.06991,1.06967,1.06983,470
2017.03.13,07:45,1.06983,1.07003,1.06979,1.06989,574
2017.03.13,08:00,1.06993,1.07037,1.06980,1.07029,488
2017.03.13,08:15,1.07030,1.07065,1.07024,1.07058,780
2017.03.13,08:30,1.07059,1.07067,1.07021,1.07029,663
2017.03.13,08:45,1.07029,1.07029,1.06978,1.06978,859
2017.03.13,09:00,1.06979,1.07019,1.06968,1.06984,706
2017.03.13,09:15,1.06984,1.07018,1.06967,1.07008,657
2017.03.13,09:30,1.07008,1.07097,1.07007,1.07078,1156
2017.03.13,09:45,1.07077,1.07131,1.07033,1.07122,1868
2017.03.13,10:00,1.07121,1.07142,1.07058,1.07083,1936
2017.03.13,10:15,1.07084,1.07107,1.07045,1.07097,1575
2017.03.13,10:30,1.07097,1.07102,1.06967,1.06989,1631
2017.03.13,10:45,1.06988,1.07005,1.06937,1.06957,1462
